0,15.763766551017866
1,15.37470259666453
2,15.308000898361307
3,15.156182909011939
4,15.058350324630833
5,15.019029188156225
6,14.997358250618078
7,14.843933415412994
8,14.817789411544894
9,14.711287569999786
10,9.896462535858177
11,1.7405420780181862
12,1.03282253742218
13,1.2941630601882927
14,0.9910709381103517
15,0.8855105876922611
16,1.0518336296081543
17,7.135241520404795
18,13.009610962867804
19,1.9549285650253267
20,3.8724178791046047
21,2.4083215951919517
22,1.004473400115967
23,5.515052413940413
24,0.7784293889999399
25,12.883832025528022
26,8.40025455951691
27,8.666877770423895
28,1.8314851284027078
29,6.980257391929609
30,7.631174826622001
31,13.056426358223032
32,2.9232975482940606
33,1.6280768871307352
34,4.177418470382679
35,9.83632199764254
36,4.696622848510729
37,3.814840841293325
38,5.044657588005052
39,9.23695540428163
40,2.4801255941390945
41,15.56204962730418
42,2.1783321142196623
43,5.572434997558578
44,12.39159903526312
45,14.788666415214632
46,4.752388381957995
47,13.041942358017035
48,12.68104538917548
49,8.694399261474615
50,0.9335175275802614
51,8.459492230415346
52,1.0294124364852903
53,9.26582684516908
54,2.8379148006439143
55,9.922331428527855
56,3.9439541339874165
57,4.0515900135040175
58,0.3704318046569832
59,9.60916290283205
60,3.16860308647155
61,12.023436117172295
62,3.8963863849639795
63,3.069846892356866
64,6.2129075527190984
65,1.707455873489378
66,3.6530430078506377
67,10.19649643898013
68,1.6473070621490464
69,10.726818752288853
70,4.083379507064808
71,10.305256199836759
72,2.6658395767211847
73,4.465944504737841
74,10.8110508680344
75,12.683440351486272
76,15.916974329948534
77,4.229680299758899
78,3.5146862268447787
79,9.19672787189485
80,8.25594449043274
81,1.565690422058104
82,11.784719777107291
83,1.2103571414947503
84,2.234948897361752
85,1.1475966691970818
86,1.8603896975517253
87,1.1750188589096062
88,1.1520364522933955
89,1.565690422058104
90,1.2801172733306876
91,1.5241055965423573
92,2.62786104679107
93,0.8895323514938358
94,1.7493436813354473
95,0.9793374538421631
96,1.4915658712387074
97,1.0318623065948485
98,14.846210050582979
99,5.363220548629745
100,8.701506090164191
101,8.019689846038816
102,2.652792179584498
103,5.569629955291731
104,0.9819674491882324
105,1.1908387422561644
106,7.961477684974668
107,1.1622467517852781
108,12.865985655784673
109,10.762753844261205
