_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
0.89,178,0.152820378558,-0.366032971085,5.4,0.143379578454,0.0169203658191,-2.56835031509,2.40193986893,0.383670984653,-1.99590656112e-17,-1.86440645121,2.53485733501,0.99998799056,0.00202498983075,5e-05,0.00420950352881,1.30203005396e-06,2,0.0272741,74.4221,0.0623901,1.5,1.0,0.0189022007823,-3023.24796002,-18695.0458091
