_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
175.621284965,703,0.0522280106195,-0.890993436667,2.3,0.0243370529834,-0.00699776110007,-2.72727108002,2.77996206284,0.378913417541,0.0,-2.57749091094,1.84117848403,0.999991861672,0.439625483511,0.0247023534533,1.04098960498,0.063427578349,20,1.97782e+06,77.827,198.884,1.5,1.0,0.0431982784867,0.328163213363,-0.514953457862
202.292739909,809,0.0387935567473,-0.954896565644,4.05,0.0426770255218,0.0422612914346,-5.73097610474,5.52933168411,0.845349844698,3.51319028806e-17,-1.92229354105,3.11337575867,0.99999137718,0.533371966448,0.0247210780651,1.68812336191,0.120071027087,40,6.2089e+06,77.4721,352.38,2.25,1.0,0.0773005711913,0.4096012173,0.194649150332
171.930121996,688,0.0549388075597,-0.917204580096,3.0,0.0282946728649,0.00389843432326,-7.77872657776,9.35771751404,1.18853366694,-1.0327656043e-17,-1.76719830822,3.09272773597,0.999988021428,0.447623855517,0.0246958154312,1.31915884818,0.0753209741954,60,2.06355e+07,78.799,642.409,3.375,1.0,0.0261537948568,0.652894881948,0.479620531914
188.694438651,755,0.0461784241494,-0.982525561164,2.4,0.0285918859508,0.0568636904635,-9.58898925781,10.6443138123,1.86521088314,-1.41167430946e-17,-2.22363222782,6.42011924606,0.999989597117,0.470317529918,0.0246851365471,1.09204975716,0.0731111688986,80,2.55268e+07,80.8994,714.49,5.0625,1.0,0.0209293795987,0.713734793512,0.446811066653
175.399410562,701,0.0235267977729,-0.936223352373,2.3,0.0270247823873,0.108705986861,-10.8612947464,11.6531543732,2.64227044466,2.02722606494e-17,-2.48674639136,7.72723209117,0.999985378422,0.439833856524,0.0246768073101,1.05226128029,0.0646964269172,100,2.86303e+07,82.7653,756.662,7.59375,1.0,0.0153656853005,0.765482060427,0.635190096845
143.410368531,573,0.0194602528416,-0.903635597387,1.75,0.0206398232863,0.00172250087151,-12.3428068161,16.9707984924,3.53099607621,1.48804761416e-16,-2.26480439041,5.24402500237,0.999977123459,0.357069520975,0.0246515473298,0.827172935632,0.0397530526313,120,4.43926e+07,84.2569,942.189,11.390625,1.0,0.00828880808672,0.838048592354,0.771523609915
148.126050335,592,0.025372446855,-0.797680787505,1.95,0.0211921316005,0.0653208813687,-18.0308799744,19.3442058563,4.64502904085,7.20144664622e-17,-3.37281742899,3.49347751841,0.999974580942,0.370465387286,0.0246423298728,0.911636765734,0.044064007344,140,3.13143e+08,85.9559,2502.46,17.0859375,1.0,0.00592278920488,0.867711379853,0.810804804977
168.922670213,675,0.0331929775552,-0.863241550744,2.45,0.0248500999878,0.188628752926,-18.6767406464,23.1786060333,6.0194142565,-2.10531180966e-17,-2.02058337519,2.9897398366,0.999978529827,0.425362621011,0.0246342347137,1.11081439361,0.0620162981007,160,6.18105e+08,88.0807,3515.81,25.62890625,1.0,0.0136307248301,0.80073367922,0.779774400648
145.92505329,584,0.0503537301884,-0.763907255039,2.3,0.018505535947,0.280008678785,-25.8508377075,25.9798583984,7.18114483346,2.43336553343e-17,-2.1370851211,4.32972523597,0.999981929164,0.37934002952,0.0246896427731,1.04447547611,0.0514644590653,180,1.71701e+09,90.4936,5859.79,35.0,0.6666666666666666,0.0145869593247,0.738958312615,0.685628651362
142.594611287,571,0.049167852658,-0.70861958593,2.0,0.0171085875038,0.376546747579,-36.5922241211,37.8935890198,10.0127786279,-6.22191537443e-18,-2.15233054413,3.14795795952,0.999976938802,0.367684468258,0.0247190617726,0.923383545549,0.0461254500062,200,1.28305e+08,91.643,1601.56,35.0,0.4444444444444444,0.00806887987789,0.834148429197,0.794772108068
