_MeanReward,Steps,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode
-0.20757454477,1886,-0.00253704,74.3915,0.0209476,2.25,1.0,3.94552922301e-05,-12.341418229,-905.913218976,0.113934263809,-1.48940382915,10.9,0.24286042934,0.00737303453502,-3.00299024582,2.9301738739,0.387901293982,4.52095059869e-17,-2.64952828813,2.40841120547,0.999968451686,0.000237397758293,-0.0107719404186,0.00816905327572,2.48266758433e-06,20
0.0477726749876,2222,-0.484624,74.1434,0.01493,3.375,1.0,1.35857854452e-05,-16.8020931353,-57.3838215016,0.136474813127,-0.841486507217,15.3,0.465980185398,0.00631608865828,-3.05691671371,3.011967659,0.385245010693,-1.27910483485e-17,-6.03257907422,11.4506312431,0.999631379048,-0.000247805167476,-0.00771469819984,0.0050078317879,7.57183908469e-07,40
-0.250687553116,2003,-0.297635,74.1905,0.0131447,5.0625,1.0,8.80574543652e-06,-5.48113753053,-14.0565723576,0.151601363702,-0.792556947864,11.05,0.2567931749,0.0101689280695,-2.93125081062,3.13325977325,0.381547943445,-3.54739258992e-18,-8.90203117523,9.99980160323,0.999499793195,0.00016281565449,-0.00984010297916,0.00550261819529,1.35814828186e-06,60
-0.244181624041,2239,-0.583804,74.2487,0.0126644,7.59375,1.0,4.71493106581e-06,-2.16521180571,-5.61296636329,0.192351413047,-0.657904095298,10.85,0.38686605135,0.00549876346263,-2.85586714745,3.26594877243,0.385337927566,0.0,-9.04496111319,11.5243909078,0.999204354523,0.000187682120846,-0.0130880796739,0.0058155163459,1.48830417157e-06,80
-0.139490911022,1943,-0.0667394,74.327,0.0137236,11.390625,1.0,6.30185840769e-06,-3.64056346778,-9.01247171186,0.138558176783,-1.0263615895,11.7,0.266632777421,0.00998641421995,-3.19317865372,2.97666215897,0.385838837782,2.19416181913e-17,-8.80414266883,8.76259187269,0.99927001559,-8.07396499166e-05,-0.0115485522294,0.00530051278239,1.35655453389e-06,100
-0.260971612269,1807,-27.6581,74.163,0.017331,17.0859375,1.0,4.49929219631e-06,-1.47228792869,-2.372800658,0.121795693477,-0.837637577802,8.8,0.174994341027,0.00800049304518,-2.93044233322,3.26501631737,0.386866468923,2.7525175154e-17,-8.51502206952,10.7066067047,0.999025614043,0.000154529598333,-0.0173371498605,0.0057565887773,1.81977426119e-06,120
-0.301108628961,1787,0.228499,73.9148,0.0129613,25.62890625,1.0,3.28692735498e-06,-0.40298583042,-0.803819209397,0.135557446789,-0.866097823264,10.15,0.200256922612,0.0103529239755,-2.78731012344,3.37246823311,0.387073326659,2.38570588392e-17,-6.4638213959,10.4374941031,0.998741413953,0.000395239632642,-0.0112446768951,0.00663896896607,2.25642695168e-06,140
-0.215102071076,2434,0.0861898,74.0011,0.00511143,25.62890625,1.0,2.07991317572e-06,-1.30428755067,-2.00082872372,0.212089593794,-0.876112436035,17.65,0.670036970994,0.0062494658833,-2.92044305801,3.09907412529,0.386432419702,5.83847769729e-18,-8.70326058587,8.5275118639,0.998482901009,-0.000145712489227,-0.0154685562089,0.00506034008678,8.85922637991e-07,160
-0.0596836338568,2079,-0.0278334,74.0037,0.00091205,17.0859375,1.0,3.60572396702e-06,-1.61244936071,-4.65992536308,0.173149386903,-1.33004729348,13.9,0.463400424802,0.00375656598491,-3.00845074654,2.93800258636,0.389310696231,-1.36708559069e-17,-5.12798726161,7.72665521617,0.999039568988,-8.54668302155e-05,-0.0137441043904,0.00647820419743,1.37880258741e-06,180
-0.36390222973,2385,-0.0878067,74.0009,0.00148573,11.390625,1.0,2.10450176284e-06,-0.779068470247,-2.11679570238,0.195637978188,-0.845953096754,13.85,0.569670933433,0.00469960325964,-2.85854053497,3.19809889793,0.382493193334,3.57505778999e-17,-5.9850904975,7.75283138407,0.998399157103,0.000288288643855,-0.0120260368325,0.00468598683719,1.1572724017e-06,200
