_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
0.69,138,0.10642112558,-0.323719702378,3.75,0.0703636333823,0.0110660352906,-2.58780479431,2.47521209717,0.381745343338,2.05954416162e-16,-1.49195059892,3.09221462824,0.999987219517,0.00157980143048,5e-05,0.00316790122279,7.4164386846e-07,2,-0.116151,74.4539,0.043596,1.5,1.0,0.0157316756657,-2077.5124104,-17042.0056786
0.495,99,0.0397634232185,-0.767412529202,2.8,0.0417518456653,0.020704525861,-2.60708713531,2.37623381615,0.379145304868,1.41301112225e-16,-1.65040764437,3.08067827532,0.999967278222,0.00118840505514,5e-05,0.00248523156479,4.45744072797e-07,4,-0.122205,74.4445,0.0186757,2.25,1.0,0.0046372201094,-581.213779257,-4736.76019451
