_MeanReward,Steps,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode
-0.387400911934,2111,0.0068453,74.3575,0.0214184,2.25,1.0,0.000119970882002,-73.7161190235,-6110.68967204,0.16716822534,-1.07618078939,15.2,0.612852817845,-0.00860942592064,-3.10454344749,3.30919218063,0.389610253769,1.34636236051e-17,-4.36421744972,2.48582458002,0.99997696007,0.000325677785613,-0.0115280558282,0.006966014231,1.58201338377e-06,20
-0.501017117306,1879,-3.70532,74.2619,0.0120574,3.375,1.0,7.36302776146e-05,-24.6658055163,-79.7511408423,0.152150141859,-0.718488570204,11.8,0.319601971516,-0.00691558611549,-2.94392585754,3.46530437469,0.387059619274,-3.02519525603e-17,-15.2682821619,15.9322214228,0.999848322458,0.000567149924837,-0.0149411339031,0.00603835985353,2.746423387e-06,40
-0.224210710571,1676,-0.0406132,74.3659,0.0103023,5.0625,1.0,3.03985957245e-05,-10.563926644,-23.70587401,0.130301520592,-0.80595005695,9.1,0.206618387587,-0.00757310172219,-2.8814804554,3.12326455116,0.388068789252,1.69580605193e-17,-15.9928345197,4.36746092517,0.999716209181,0.000274130944739,-0.0139016046316,0.00720844604647,2.59384762489e-06,60
-0.371268054842,1723,-0.0490306,74.3225,0.011396,7.59375,1.0,2.71420098593e-05,-10.4103359249,-19.483983383,0.14022359159,-0.762564146341,8.9,0.203605154124,-0.00627664518362,-3.26233363152,2.95250415802,0.387490324102,-1.23716088641e-17,-4.86448130622,6.21311907956,0.999644425866,0.000602243399332,-0.012775187946,0.0075017394532,2.34227328356e-06,80
-0.232908233493,1967,-33.5114,74.1013,0.0168542,11.390625,1.0,1.81143459396e-05,-9.13405109386,-18.3755331992,0.166244042311,-0.942034794402,17.4,0.656394148166,-0.00783919603693,-3.13731050491,3.48781013489,0.389605192701,-2.88985352622e-17,-3.85369442683,5.30530571205,0.999544664855,0.000187500004556,-0.0164683572753,0.00691657856504,1.59533815313e-06,100
-0.336709445257,1738,0.152596,73.6979,0.0142196,17.0859375,1.0,1.27568299639e-05,-5.30864611156,-10.2448818217,0.169270249964,-0.80285878154,16.75,0.63878111337,-0.00649893194016,-3.0259578228,2.95039463043,0.387474761611,-8.17655622279e-18,-7.17523346568,5.77396533373,0.999493406432,0.000302738631273,-0.0123756870522,0.00626285223255,2.02038960878e-06,120
-0.315382271284,2355,0.0855925,73.8232,0.00658675,25.62890625,1.0,9.53423194189e-06,-6.80450947402,-19.894050162,0.198314089717,-0.66188369417,16.9,0.573975077502,-0.0111406069523,-3.21450376511,3.1555120945,0.382067087185,3.62059992744e-17,-7.15914389125,7.79982448059,0.999461862094,0.000332366434179,-0.012011751786,0.00549300806845,1.21369915824e-06,140
-0.417312861216,1926,-0.00953274,73.8049,0.000289551,17.0859375,1.0,7.1864745247e-06,-2.7627624909,-5.50999718165,0.173989633478,-0.841472866698,11.0,0.36042419284,-0.00866790711487,-3.32308721542,3.15243387222,0.386990614449,-3.68921461973e-18,-8.47722771824,5.05402774275,0.999312880294,0.000534512009571,-0.0112354145966,0.00710920295636,1.87544900389e-06,160
-0.191600391989,2086,-0.0324169,73.8038,0.000847097,11.390625,1.0,6.43605027907e-06,-5.2854275829,-8.83397659713,0.152096686412,-0.699441610693,10.15,0.303829080389,-0.0106457320931,-3.50795555115,2.93846464157,0.382566926899,1.19218579826e-17,-4.51182204257,7.91528838638,0.999243936841,9.15238989603e-05,-0.00794747051563,0.00521461573822,1.0157746938e-06,180
-0.10309214262,1977,-0.586208,73.8246,0.00441456,11.390625,1.0,6.06083421738e-06,-2.53137788744,-3.59591765451,0.144818770457,-0.888472361466,9.55,0.243576730991,-0.00938406645963,-2.89050793648,3.0850815773,0.385513795618,-3.59404519858e-18,-3.60175558364,6.84661680405,0.9991832943,-4.68011048129e-05,-0.0146682536783,0.00750788607864,1.70912463132e-06,200
